,,8843270,,,外傷性脳動脈瘤・頭蓋内に達する開放創合併なし
,,8530006,,,外傷性脳内血腫
,,8843271,,,外傷性脳内血腫・頭蓋内に達する開放創合併あり
,,8843272,,,外傷性脳内血腫・頭蓋内に達する開放創合併なし
,,8831777,,,外傷性脳浮腫
,,8843273,,,外傷性脳浮腫・頭蓋内に達する開放創合併あり
,,8843274,,,外傷性脳浮腫・頭蓋内に達する開放創合併なし
,,3662001,,,外傷性白内障
,,7380003,,,外傷性鼻変形
,,8848125,,,外傷性歯の欠損
,,8844150,,,外傷性歯の破折
,,8844151,,,外傷性歯の複雑破折
,,8831778,,,外傷性破裂
,,7092011,,,外傷性瘢痕ケロイド
,,9587001,,,外傷性皮下気腫
,,9249001,,,外傷性皮下血腫
,,8651005,,,外傷性脾破裂
,,8843275,,,外傷性脾破裂・腹腔に達する開放創合併あり
,,8843276,,,外傷性脾破裂・腹腔に達する開放創合併なし
,,8844849,,,外傷性腹腔内出血
,,8849909,,,外傷性変形性肩関節症
,,8849910,,,外傷性変形性関節症
,,8849911,,,外傷性変形性胸鎖関節症
,,8849912,,,外傷性変形性肩鎖関節症
,,8849913,,,外傷性変形性股関節症
,,8849914,,,外傷性変形性膝関節症
,,8849915,,,外傷性変形性手関節症
,,8849916,,,外傷性変形性足関節症
,,8849917,,,外傷性変形性肘関節症
,,8849918,,,外傷性変形性中手関節症
,,8849919,,,外傷性変形性リスフラン関節症
,,8849092,,,外傷性帽状腱膜下出血
,,8831779,,,外傷性母指ＣＭ関節症
,,8849920,,,外傷性母指ＣＭ関節変形性関節症
,,8842898,,,外傷性慢性硬膜下血腫
,,9585002,,,外傷性無尿
,,3610002,,,外傷性網膜剥離
,,8831780,,,外傷性両足切断
,,8831781,,,外傷性両手切断
,,3656003,,,外傷性緑内障
,,9070012,,,外傷早期てんかん
,,5227001,,,外歯瘻
,,3801004,,,外耳炎
,,8720001,,,外耳開放創
,,4553003,,,外痔核
,,3802001,,,外耳湿疹
,,8831782,,,外耳腫瘍
,,9590007,,,外耳損傷
,,9319002,,,外耳道異物
,,9319003,,,外耳道異物感
,,8831783,,,外耳道異物挿入後遺症
,,9590008,,,外耳道外傷
,,1732005,,,外耳道癌
,,7443003,,,外耳道奇形
,,2398130,,,外耳道骨腫
,,8831784,,,外耳道鼓膜損傷
,,2398014,,,外耳道腫瘍
,,2398015,,,外耳道腫瘤
,,1119002,,,外耳道真菌症
,,3802004,,,外耳道真珠腫
,,8720002,,,外耳道創傷
,,8841570,,,外耳道掻創
,,9590009,,,外耳道損傷
,,8831786,,,外耳道痛
,,8831787,,,外耳道軟骨炎
,,8831788,,,外耳道肉芽腫
,,3801008,,,外耳道膿瘍
,,8844152,,,外耳道皮膚良性腫瘍
,,8831789,,,外耳道閉鎖
,,8831790,,,外耳道閉塞性角化症
,,8831791,,,外耳道蜂巣炎
,,8847601,,,外耳道ボーエン病
,,8848126,,,外耳道母斑細胞母斑
,,8831792,,,外耳膿痂疹
,,4555003,,,外痔びらん
,,8831793,,,外耳部割創
,,8831794,,,外耳部貫通創
,,8831795,,,外耳部外傷性異物
,,8831796,,,外耳部外傷性色素沈着
,,8831797,,,外耳部外傷性腫脹
,,8831798,,,外耳部外傷性皮下異物
,,8841572,,,外耳部咬創
,,8831800,,,外耳部擦過傷
,,8831801,,,外耳部挫傷
,,8831802,,,外耳部挫創
,,8831803,,,外耳部刺創
,,8831805,,,外耳部切創
,,8831806,,,外耳部創傷
,,8831807,,,外耳部打撲傷
,,8831808,,,外耳部虫刺傷
,,8831809,,,外耳部皮下血腫
,,8831810,,,外耳部皮下出血
,,4553002,,,外痔ポリープ
,,8841488,,,外耳裂創
,,5651001,,,外痔瘻
,,8831812,,,外性器挫滅傷
,,8841596,,,外性器挫滅創
,,8831813,,,外性器の分娩損傷
,,6170001,,,外性子宮内膜症
,,7184042,,,外旋拘縮
,,3553001,,,外側膝窩神経傷害
,,8831814,,,外側膝窩神経障害
,,8849093,,,外側膝蓋大腿靱帯損傷
,,8831815,,,外側手腕挫傷
,,8831816,,,外側上顆炎
,,8831817,,,外側足底神経損傷
,,8842035,,,外側半月のう腫
,,8847080,,,外側半月板嵌頓
,,8842045,,,外側半月板障害
,,8361001,,,外側半月板損傷
,,8831819,,,外側半月板断裂
,,8842039,,,外側半月板変性
,,8831820,,,外鼡径ヘルニア
,,8843038,,,外腸骨動脈狭窄
,,8849265,,,外腸骨動脈閉塞症
,,3785004,,,外直筋麻痺
,,8848696,,,外転型痙攣性発声障害
,,7184040,,,外転拘縮
,,8831821,,,外転神経萎縮
,,8831822,,,外転神経根性麻痺
,,8831823,,,外転神経損傷
,,8831824,,,外転神経不全麻痺
,,3785007,,,外転神経麻痺
,,8846250,,,外転足
,,5989010,,,外尿道口狭窄
,,2395012,,,外尿道口腫瘍
,,8831825,,,外尿道口のう腫
,,7539001,,,外尿道口部奇形
,,8831826,,,外胚葉異形成症
,,7363001,,,外反股
,,8831827,,,外反歯
,,7364007,,,外反膝
,,8842084,,,外反手
,,8831828,,,外反踵足
,,7546001,,,外反足
,,7360003,,,外反肘
,,8831829,,,外反中足
,,7546004,,,外反扁平足
,,7350002,,,外反母趾
,,3731006,,,外麦粒腫
,,7579001,,,外皮先天異常
,,9590015,,,外鼻外傷
,,7481002,,,外鼻奇形
,,7481003,,,外鼻変形
,,8848697,,,外毛根鞘腫
,,8848862,,,外毛根鞘のう腫
,,8847000,,,外リンパ瘻
,,8831830,,,牙関緊急
,,8848483,,,芽球性形質細胞様樹状細胞腫瘍
,,8847313,,,芽球増加を伴う不応性貧血
,,8847314,,,芽球増加を伴う不応性貧血－１
,,8847315,,,芽球増加を伴う不応性貧血－２
,,8845876,,,額位による分娩停止
,,8831832,,,額位のための母体管理
,,6524001,,,額位分娩
,,8848127,,,顎下型がま腫
,,8831833,,,顎下腺萎縮
,,5272006,,,顎下腺炎
,,8849921,,,顎下腺オンコサイトーマ
,,8842470,,,顎下腺管炎
,,1421002,,,顎下腺癌
,,8849922,,,顎下腺筋上皮腫
,,8831834,,,顎下腺腫瘍
,,8831835,,,顎下腺腫瘤
,,8849923,,,顎下腺腺房細胞癌
,,8849924,,,顎下腺腺様のう胞癌
,,8845768,,,顎下腺多形腺腫
,,8831836,,,顎下腺唾石症
,,8849925,,,顎下腺粘表皮癌
,,8831837,,,顎下腺膿瘍
,,8842471,,,顎下腺肥大
,,8831838,,,顎下腺良性腫瘍
,,8831839,,,顎下腺瘻
,,8844153,,,顎下部悪性腫瘍
,,8831840,,,顎下部結核
,,8831841,,,顎下部腫脹
,,2398019,,,顎下部腫瘤
,,8831842,,,顎下部のう腫
,,8831843,,,顎下部膿瘍
,,8845526,,,顎下リンパ節炎
,,8831844,,,顎下リンパ節腫脹
,,8845527,,,顎関節亜脱臼
,,5249004,,,顎関節炎
,,8846251,,,顎関節滑膜骨軟骨腫症
,,8843670,,,顎関節強直症
,,8844947,,,顎関節偽痛風
,,8831847,,,顎関節後方脱臼
,,7964002,,,顎関節雑音
,,7169004,,,顎関節症
,,8831848,,,顎関節ストレイン
,,8831849,,,顎関節前方脱臼
,,8300003,,,顎関節脱臼
,,8848037,,,顎関節治療用装置破損
,,8848038,,,顎関節治療用装置不適合
,,8831850,,,顎関節痛
,,8848128,,,顎関節痛障害
,,8831851,,,顎関節疼痛機能障害症候群
,,8842472,,,顎関節突起欠如
,,8831852,,,顎関節捻挫
,,8831854,,,顎関節部開放創
,,8831855,,,顎関節部割創
,,8831856,,,顎関節部貫通創
,,8841502,,,顎関節部咬創
,,8831858,,,顎関節部擦過傷
,,9209008,,,顎関節部挫傷
,,8831859,,,顎関節部挫創
,,8831860,,,顎関節部刺創
,,8831862,,,顎関節部切創
,,8831863,,,顎関節部創傷
,,8831864,,,顎関節部打撲傷
,,8831865,,,顎関節部皮下血腫
,,8841486,,,顎関節部裂創
,,8841732,,,顎顔面開放骨折
,,5248003,,,顎顔面奇形
,,8022012,,,顎顔面骨折
,,7448002,,,顎欠損
,,8842899,,,顎骨インプラント破損
,,8842369,,,顎骨インプラント不適合
,,8843677,,,顎骨インプラント予後不良
,,5264011,,,顎骨炎
,,8831867,,,顎骨外骨症
,,8842473,,,顎骨骨髄炎
,,8842474,,,顎骨骨膜炎
,,8831868,,,顎骨線維性骨異形成症
,,8845877,,,顎骨内異物
,,8831869,,,顎骨のう胞
,,8849926,,,顎骨腐骨
,,8831870,,,学習障害
,,8831871,,,学習能力の混合性障害
,,8831872,,,学習能力の特異的発達障害
,,8831873,,,顎切除後遺症
,,8831874,,,顎痛
,,8850979,,,顎堤萎縮症
,,8845246,,,顎堤異常吸収
,,8849266,,,顎堤形成不全
,,8831875,,,顎堤増大
,,8831876,,,学童健診
,,8832996,,,顎部挫傷
,,8831878,,,顎部腫瘍
,,2398021,,,顎部腫瘤
,,9209010,,,顎部打撲傷
,,8844155,,,額部皮膚良性腫瘍
,,8841580,,,顎変形症
,,8831880,,,顎放線菌症
,,8842900,,,顎補綴物破損
,,8842368,,,顎補綴物不適合
,,0400002,,,ガス壊疽
,,9999110,,,ガス自殺
,,8831881,,,ガス自殺未遂
,,8831882,,,ガス中毒後遺症
,,8831883,,,ガス中毒症
,,8831884,,,ガス痛
,,2117010,,,ガストリノーマ
,,8845769,,,鵞足炎
,,8831885,,,ガソリン中毒
,,3132002,,,学校恐怖症
,,3671015,,,学校近視
,,1281001,,,顎口虫症
,,8843039,,,がま腫
,,2711001,,,ガラクトース血症
,,8831886,,,ガラクトース尿症
,,8831887,,,ガラクトキナーゼ欠損症
,,8831888,,,ガラクトシアリドーシス
,,8134017,,,ガレアッチ骨折
,,7476023,,,ガレン静脈奇形
,,7476036,,,ガレン大静脈瘤
,,8831889,,,癌
,,8844158,,,眼・歯・指症候群
,,8831890,,,眼異形成
,,8845878,,,顔位による分娩停止
,,8831891,,,顔位のための母体管理
,,6524002,,,顔位分娩
,,8848197,,,眼咽頭遠位型ミオパチー
,,8848484,,,眼咽頭筋型筋ジストロフィー
,,8831892,,,眼炎
,,8831894,,,眼オンコセルカ症
,,1901002,,,眼窩悪性腫瘍
,,1901006,,,眼窩悪性リンパ腫
,,8831895,,,眼窩萎縮
,,8831896,,,眼窩うっ血
,,8831897,,,眼窩エキノコックス
,,8831898,,,眼窩炎
,,8831899,,,眼窩炎性偽腫瘍
,,9212002,,,眼窩縁打撲傷
,,8845879,,,眼窩横紋筋肉腫
,,8831900,,,眼窩隔壁弛緩症
,,8831901,,,眼窩下膿瘍
,,8831902,,,眼窩外骨腫症
,,8831903,,,眼下顎異骨症
,,8831904,,,眼化学熱傷
,,8831905,,,眼窩筋炎
,,8848325,,,眼窩偽腫瘍
,,8847847,,,眼角基底細胞癌
,,8847848,,,眼角皮膚癌
,,8843040,,,眼角皮膚上皮内癌
,,8831907,,,眼角部異物
,,3730001,,,眼角部眼瞼炎
,,8831908,,,眼角部眼瞼縁結膜炎
,,8847849,,,眼角有棘細胞癌
,,3763003,,,眼窩形成不全
,,8847929,,,眼窩血管脂肪腫
,,3763004,,,眼窩血腫
,,8831909,,,眼窩骨折
,,8831910,,,眼窩骨髄炎
,,8831911,,,眼窩骨膜炎
,,8831912,,,眼窩刺創
,,8844948,,,眼窩脂肪腫
,,8844683,,,眼窩脂肪ヘルニア
,,2398027,,,眼窩腫瘍
,,2398028,,,眼窩腫瘤
,,8842697,,,眼窩神経芽腫
,,2241006,,,眼窩神経線維腫
,,8841710,,,眼窩上蓋開放骨折
,,8831913,,,眼窩上蓋陥没骨折
,,8831914,,,眼窩上蓋骨折
,,8831915,,,眼窩上神経挫傷
,,3501002,,,眼窩上神経痛
,,2241005,,,眼窩線維腫
,,8831916,,,眼窩先端部症候群
,,7439004,,,眼窩先天異常
,,8831917,,,眼窩創傷
,,8841727,,,眼窩底開放骨折
,,8026003,,,眼窩底骨折
,,8704002,,,眼窩内異物
,,8831918,,,眼窩内異物残留
,,2241004,,,眼窩内血管腫
,,8831919,,,眼窩内疾患
,,2241007,,,眼窩内神経鞘腫
,,1901004,,,眼窩内髄膜腫
,,8847316,,,眼窩内側壁骨折
,,8831920,,,眼窩内粘液腫
,,8847317,,,眼窩内壁骨折
,,8831921,,,眼窩のう胞
,,3760005,,,眼窩膿瘍
,,8847318,,,眼窩吹き抜け骨折
,,3763006,,,眼窩浮腫
,,8709001,,,眼窩部挫創
,,8831922,,,眼窩部打撲傷
,,7439005,,,眼窩変形
,,8831923,,,眼窩変形治癒骨折
,,8844156,,,眼窩蜂巣炎
,,8831924,,,眼窩良性腫瘍
,,8831925,,,眼窩裂傷
,,8845247,,,癌関連網膜症
,,3604009,,,眼球萎縮症
,,8831926,,,眼球運動痙攣
,,3788014,,,眼球運動障害
,,8831927,,,眼球運動ジスキネジア
,,8831928,,,眼球炎
,,3765001,,,眼球陥没
,,3788004,,,眼球共同運動障害
,,7431001,,,眼球形成不全
,,8831929,,,眼球結膜裂傷
,,8831930,,,眼球後極部の先天奇形
,,8831932,,,眼球後壁異物残留
,,8831933,,,眼球斜位
,,8831934,,,眼球穿通傷
,,8831935,,,眼球穿通創
,,8831936,,,眼球損傷
,,8831937,,,眼球脱臼
,,9213006,,,眼球打撲傷
,,8713001,,,眼球摘出
,,8831938,,,眼球突出症
,,8831939,,,眼球突出性眼筋麻痺
,,8831940,,,眼球内異物
,,3606002,,,眼球内異物残留
,,3604008,,,眼球内出血
,,8831941,,,眼球内鉄片外傷
,,8831942,,,眼球熱傷
,,3608003,,,眼球破裂
,,8831943,,,眼球偏位
,,8714003,,,眼球裂傷
,,8831944,,,眼球ろう
,,9211007,,,眼鏡様皮下出血
,,8845880,,,眼虚血症候群
,,8841407,,,眼筋型重症筋無力症
,,8831947,,,眼筋内異物
,,8831948,,,眼筋内異物残留
,,3785010,,,眼筋不全麻痺
,,3785011,,,眼筋麻痺
,,8831949,,,眼筋麻痺性眼振
,,3468001,,,眼筋麻痺性片頭痛
,,3301003,,,ガングリオシドーシス
,,7274003,,,ガングリオン
,,8831950,,,眼結核
,,8831951,,,眼結膜のう萎縮
,,8842562,,,眼瞼悪性黒色腫
,,9301003,,,眼瞼異物
,,8831952,,,眼瞼異物残留
,,3730002,,,眼瞼炎
,,3730003,,,眼瞼縁炎
,,8831954,,,眼瞼縁結膜炎
,,2161002,,,眼瞼黄色腫
,,8831955,,,眼瞼開放創
,,9401001,,,眼瞼化学熱傷
,,8831956,,,眼瞼下垂症
,,8831957,,,眼瞼割創
,,8831958,,,眼瞼貫通創
,,8831959,,,眼瞼肝斑
,,8831960,,,眼瞼乾皮症
,,9211003,,,眼瞼外傷
,,8831961,,,眼瞼外傷性異物
,,8831962,,,眼瞼外傷性色素沈着
,,8831963,,,眼瞼外傷性腫脹
,,8831964,,,眼瞼外傷性皮下異物
,,8831965,,,眼瞼外反症
,,7436003,,,眼瞼狭窄
,,3338005,,,眼瞼痙攣
,,8831966,,,眼瞼結核
,,8847930,,,眼瞼血管脂肪腫
,,2280021,,,眼瞼血管腫
,,7436004,,,眼瞼欠損
,,8831967,,,眼瞼結膜炎
,,8831968,,,眼瞼結膜出血
,,8831969,,,眼瞼下疳
,,8841467,,,眼瞼咬創
,,8831971,,,眼瞼後退症
,,8831972,,,眼瞼擦過傷
,,8831973,,,眼瞼挫傷
,,8831974,,,眼瞼挫創
,,8847694,,,眼瞼脂腺癌
,,8831975,,,眼瞼刺創
,,8845770,,,眼瞼脂肪腫
,,8831976,,,眼瞼縮小
,,8831977,,,眼瞼腫瘤
,,8841633,,,癌検診
,,8831978,,,眼瞼上皮内黒色腫
,,8847695,,,眼瞼青色母斑
,,8847931,,,眼瞼石灰化上皮腫
,,8700007,,,眼瞼切創
,,7436005,,,眼瞼先天異常
,,8700009,,,眼瞼創傷
,,8831980,,,眼瞼帯状疱疹
,,8831981,,,眼瞼多毛症
,,8844949,,,眼瞼単純ヘルペス
,,8844396,,,眼瞼第１度熱傷
,,8844397,,,眼瞼第２度熱傷
,,8844398,,,眼瞼第３度熱傷
,,9211005,,,眼瞼打撲傷
,,3072007,,,眼瞼チック
,,8831982,,,眼瞼虫刺傷
,,8831983,,,眼瞼内反症
,,8847001,,,眼瞼乳頭腫
,,8831984,,,眼瞼熱傷
,,8831987,,,眼瞼白斑
,,3744002,,,眼瞼瘢痕
,,8831988,,,眼瞼梅毒
,,8831989,,,眼瞼皮下血腫
,,8831990,,,眼瞼皮下出血
,,3733006,,,眼瞼皮膚炎
,,8831991,,,眼瞼皮膚弛緩症
,,8843041,,,眼瞼皮膚上皮内癌
,,8831992,,,眼瞼皮膚の悪性腫瘍
,,8831993,,,眼瞼びらん
,,3748003,,,眼瞼浮腫
,,8831994,,,眼瞼部腫瘍
,,0532003,,,眼瞼ヘルペス
,,7439003,,,眼瞼変形
,,8844157,,,眼瞼蜂巣炎
,,7573012,,,眼瞼母斑
,,8844684,,,眼瞼母斑細胞母斑
,,8848698,,,眼瞼ミオキミア
,,8831997,,,眼瞼メラノーシス
,,8847932,,,眼瞼メルケル細胞癌
,,8848699,,,眼瞼毛芽腫
,,8844640,,,眼瞼疣贅
,,3744001,,,眼瞼癒着
,,8831998,,,眼瞼良性腫瘤
,,8700011,,,眼瞼裂創
,,8832000,,,眼瞼瘻孔
,,8832001,,,ガンゴサ
,,8832002,,,ガンサー症候群
,,1359008,,,眼サルコイドーシス
,,8832003,,,眼脂
,,8832004,,,含歯性のう胞
,,9400001,,,眼周囲化学熱傷
,,8844399,,,眼周囲第１度熱傷
,,8844400,,,眼周囲第２度熱傷
,,8844401,,,眼周囲第３度熱傷
,,8832005,,,眼周囲部開放創
,,8832006,,,眼周囲部割創
,,8832007,,,眼周囲部貫通創
,,8832008,,,眼周囲部外傷性異物
,,8832009,,,眼周囲部外傷性色素沈着
,,8832010,,,眼周囲部外傷性腫脹
,,8832011,,,眼周囲部外傷性皮下異物
,,8841532,,,眼周囲部咬創
,,8832013,,,眼周囲部擦過傷
,,9211001,,,眼周囲部挫傷
,,8832014,,,眼周囲部挫創
,,8832015,,,眼周囲部刺創
,,8832017,,,眼周囲部切創
,,8832018,,,眼周囲部創傷
,,8832019,,,眼周囲部打撲傷
,,8832020,,,眼周囲部虫刺傷
,,8832021,,,眼周囲部皮下血腫
,,8832022,,,眼周囲部皮下出血
,,8841559,,,眼周囲部裂創
,,8832024,,,ガン症候群
,,3795003,,,眼振
,,8832025,,,癌性悪液質
,,8832026,,,眼性眼振
,,8847850,,,癌性胸水
,,1972004,,,癌性胸膜炎
,,4239002,,,癌性心膜炎
,,8847738,,,癌性持続痛
,,7840005,,,眼性頭痛
,,7998003,,,癌性疼痛
,,8847739,,,癌性突出痛
,,8832027,,,癌性ニューロパチー
,,8841420,,,癌性ニューロミオパチー
,,8848236,,,がん性皮膚潰瘍
,,3681001,,,眼精疲労
,,8832030,,,癌性貧血
,,7895002,,,癌性腹水
,,1976001,,,癌性腹膜炎
,,8832031,,,眼性片頭痛
,,8841441,,,癌性ミエロパチー
,,8845248,,,癌性リンパ管症
,,8832032,,,眼性類天疱瘡
,,1103009,,,頑癬
,,8832033,,,眼前暗黒
,,9219003,,,眼損傷
,,8832034,,,眼虫症
,,3799001,,,眼痛
,,2280020,,,眼底血管腫
,,8832036,,,眼底欠損
,,3628025,,,眼底出血
,,3621006,,,眼底動脈蛇行症
,,8832037,,,眼電図異常
,,1309004,,,眼トキソプラズマ症
,,8850402,,,眼内悪性リンパ腫
,,8841634,,,眼内炎
,,8847319,,,眼内腫瘍
,,8832039,,,眼内非磁性異物残留
,,8843678,,,眼内レンズ亜脱臼
,,9999407,,,眼内レンズ挿入眼
,,8843679,,,眼内レンズ脱臼
,,8832040,,,眼内レンズの機械的合併症
,,8843680,,,眼内レンズ偏位
,,8850631,,,癌肉腫
,,9409002,,,眼熱傷
,,8832041,,,眼熱傷後遺症
,,8832042,,,眼の上皮内癌
,,8832043,,,眼の分娩損傷
,,8832044,,,眼はえ幼虫症
,,8832045,,,眼梅毒
,,8832046,,,眼板異物
,,8832047,,,眼皮膚白皮症
,,8832048,,,ガンビアトリパノソーマ症
,,8832049,,,眼部開放創
,,8832050,,,眼部割創
,,8832051,,,眼部貫通創
,,8832052,,,眼部外傷性異物
,,8832053,,,眼部外傷性色素沈着
,,8832054,,,眼部外傷性腫脹
,,8832055,,,眼部外傷性皮下異物
,,8841492,,,眼部咬創
,,8832057,,,眼部擦過傷
,,8832058,,,眼部挫傷
,,8832059,,,眼部挫創
,,8832060,,,眼部刺創
,,8832062,,,眼部切創
,,8832063,,,眼部創傷
,,8832064,,,眼部帯状疱疹
,,8832065,,,眼部単純ヘルペス
,,9219004,,,眼部打撲傷
,,8832066,,,眼部虫刺傷
,,8832067,,,眼部皮下血腫
,,8832068,,,眼部皮下出血
,,8841528,,,眼部裂創
,,8845881,,,眼ベーチェット病
,,8832071,,,ガンマグルタミン回路障害
,,8847165,,,ガンマ重鎖病
,,8832072,,,ガンマヘルペスウイルス性単核症
,,8845644,,,顔面悪性黒色腫
,,1733001,,,顔面悪性腫瘍
,,8850739,,,顔面アクロコルドン
,,8832074,,,顔面圧挫傷
,,8832075,,,顔面アテローム切除後遺症
,,8850632,,,顔面アレルギー性湿疹
,,6918008,,,顔面アレルギー性皮膚炎
,,8846542,,,顔面いちご状血管腫
,,8845882,,,顔面横紋筋肉腫
,,8845249,,,顔面汚染創
,,8832077,,,顔面開放創
,,8832078,,,顔面割創
,,8832079,,,顔面貫通創
,,8832080,,,顔面外傷性異物
,,8848700,,,顔面外毛根鞘腫
,,7540027,,,顔面奇形
,,8846543,,,顔面基底細胞癌
,,6820011,,,顔面急性皮膚炎
,,8832081,,,顔面急性リンパ節炎
,,7449007,,,顔面形成異常
,,8832082,,,顔面痙攣
,,8832083,,,顔面痙攣症
,,8847933,,,顔面血管脂肪腫
,,2280022,,,顔面血管腫
,,3591011,,,顔面肩甲上腕型筋ジストロフィー
,,8846544,,,顔面光線角化症
,,8841478,,,顔面咬創
,,8832085,,,顔面紅潮
,,8849267,,,顔面骨悪性腫瘍
,,8841741,,,顔面骨開放骨折
,,8028006,,,顔面骨骨折
,,8832086,,,顔面骨骨折後遺症
,,8847166,,,顔面骨腫瘍
,,8848039,,,顔面骨線維性骨異形成症
,,8832087,,,顔面骨先天異常
,,8847081,,,顔面骨良性腫瘍
,,8832088,,,顔面昆虫螫
,,9100001,,,顔面擦過傷
,,9209012,,,顔面挫傷
,,7061004,,,顔面ざ瘡
,,8832089,,,顔面挫創
,,8832090,,,顔面挫滅傷
,,8841608,,,顔面挫滅創
,,8847696,,,顔面脂腺癌
,,8846545,,,顔面脂腺母斑
,,8832091,,,顔面刺創
,,8832092,,,顔面失行症
,,8845771,,,顔面脂肪腫
,,8832093,,,顔面しゅさ
,,7842006,,,顔面腫脹
,,2398033,,,顔面腫瘤
,,8832094,,,顔面真菌性湿疹
,,3519001,,,顔面神経障害
,,8848863,,,顔面神経鞘腫
,,8832095,,,顔面神経損傷
,,3510005,,,顔面神経不全麻痺
,,3510007,,,顔面神経麻痺
,,8847740,,,顔面上皮内黒色腫
,,8832096,,,顔面尋常性乾癬
,,7061005,,,顔面尋常性ざ瘡
,,8846546,,,顔面青色母斑
,,8847934,,,顔面石灰化上皮腫
,,8832098,,,顔面切創
,,6800005,,,顔面せつ
,,8832099,,,顔面創傷
,,8832100,,,顔面掻創
,,8832101,,,顔面蒼白
,,8832102,,,顔面損傷
,,0539002,,,顔面帯状疱疹
,,8847602,,,顔面多汗症
,,8844033,,,顔面多発開放骨折
,,8832103,,,顔面多発開放創
,,8832104,,,顔面多発割創
,,8832105,,,顔面多発貫通創
,,8841519,,,顔面多発咬創
,,8844034,,,顔面多発骨折
,,8832107,,,顔面多発擦過傷
,,9209013,,,顔面多発挫傷
,,8832108,,,顔面多発挫創
,,8832109,,,顔面多発刺創
,,8832111,,,顔面多発切創
,,8832112,,,顔面多発創傷
,,8832113,,,顔面多発打撲傷
,,8832114,,,顔面多発虫刺傷
,,8832115,,,顔面多発皮下血腫
,,8832116,,,顔面多発皮下出血
,,8841468,,,顔面多発裂創
,,8846547,,,顔面単純性血管腫
,,8846548,,,顔面丹毒
,,8844402,,,顔面第１度熱傷
,,8844403,,,顔面第２度熱傷
,,8844404,,,顔面第３度熱傷
,,9209014,,,顔面打撲傷
,,3072008,,,顔面チック
,,7840007,,,顔面痛
,,9910001,,,顔面凍傷
,,8832118,,,顔面動静脈瘻
,,8846549,,,顔面軟性線維腫
,,8734072,,,顔面軟部組織外傷
,,9410005,,,顔面熱傷
,,8832119,,,顔面熱傷後遺症
,,6840005,,,顔面膿痂疹
,,8832120,,,顔面膿痂疹性湿疹
,,8832121,,,顔面膿瘍
,,8832122,,,顔面の分娩損傷
,,1100003,,,顔面白癬
,,8842174,,,顔面播種状粟粒性狼瘡
,,8843681,,,顔面半側萎縮症
,,8843682,,,顔面半側肥大症
,,8832124,,,顔面皮下血腫
,,2392026,,,顔面皮下腫瘍
,,8832125,,,顔面非対称
,,8845120,,,顔面皮膚癌
,,8845250,,,顔面皮膚欠損創
,,2392027,,,顔面皮膚腫瘍
,,8845121,,,顔面皮膚上皮内癌
,,8844159,,,顔面皮膚良性腫瘍
,,8846550,,,顔面表皮母斑
,,8843683,,,顔面鼻咽腔症候群
,,7823010,,,顔面浮腫
,,8832126,,,顔面ヘルペス
,,8832127,,,顔面変形
,,8844685,,,顔面扁平母斑
,,8832128,,,顔面蜂巣炎
,,8846551,,,顔面ボーエン病
,,8844686,,,顔面母斑
,,8844687,,,顔面母斑細胞母斑
,,8832129,,,顔面ミオキミア
,,8847935,,,顔面メルケル細胞癌
,,8848701,,,顔面毛芽腫
,,8842563,,,顔面毛包性紅斑黒皮症
,,8846552,,,顔面有棘細胞癌
,,8844641,,,顔面疣贅
,,8832130,,,顔面よう
,,8847320,,,顔面隆起性皮膚線維肉腫
,,8841604,,,顔面裂創
,,8832132,,,眼野兎病
,,8832133,,,眼リンパ節リステリア症
,,7439002,,,眼裂異常
,,3744004,,,眼裂狭小
,,8832134,,,眼レプトスピラ症
,,8850926,,,キーパー脱離
,,8850927,,,キーパー付き根面板脱離
,,8850928,,,キーパー付き根面板破損
,,8850929,,,キーパー付き根面板不適合
,,8850930,,,キーパー破損
,,8850931,,,キーパー不適合
,,7323001,,,キーンベック病
,,8832135,,,気圧性外傷
,,8832136,,,気圧性中耳炎
,,8832137,,,気圧性副鼻腔炎
,,8832138,,,キアリ・フロンメル症候群
,,7410004,,,キアリ奇形第１奇形
,,7410005,,,キアリ奇形第２奇形
,,7410006,,,キアリ奇形第３奇形
,,7410007,,,キアリ奇形第４奇形
,,8847851,,,奇異性脳塞栓症
,,8832139,,,奇異な外観
,,8850403,,,キウイアレルギー
,,8844688,,,気うつ
,,8832140,,,既往子宮術後妊娠
,,8832141,,,既往子宮術後分娩
,,6542002,,,既往帝切後妊娠
,,6542003,,,既往帝切後分娩
,,7809004,,,記憶減退
,,7809005,,,記憶錯誤
,,7809006,,,記憶障害
,,7809007,,,記憶喪失
,,8832142,,,機械性眼瞼下垂症
,,8841356,,,機械性じんま疹
,,5609007,,,機械的イレウス
,,8832144,,,機械的斜視
,,8832194,,,器械的分娩誘発の不成功
,,8832145,,,機械的溶血性貧血
,,9340001,,,気管異物
,,8841761,,,気管開放骨折
,,8832146,,,気管開放創
,,1620003,,,気管癌
,,8832147,,,気管気管支炎
,,8832148,,,気管気管支虚脱
,,8832149,,,気管気管支ジスキネジア
,,8832150,,,気管狭窄症
,,8832151,,,気管結核
,,7483024,,,気管欠損
,,8832152,,,気管骨折
,,8832153,,,気管挫傷
,,8832154,,,気管挫滅損傷
,,9341001,,,気管支異物
,,8832155,,,気管支うっ血
,,4900009,,,気管支炎
,,8832156,,,気管支潰瘍
,,4950002,,,気管支拡張症
